issue_id,issue_group,issue_family,internal_category,primary_category,self_tier,gov_tier,competitor_tier,competitor_scope,issue_score,max_ceo_priority,max_pa_priority,max_relevance,article_count,top_article_id,candidate_article_ids,titles,sources,company_impact,label_reasons,is_pr,exclude,v26_max_todayness,v26_article_forms,v26_event_key,v26_2_roundup,v26_2_gov_ok,v26_2_gov_reason,v26_2_market_stock,v26_2_industry_structural,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score
I038,comp_domestic_ai_platform:이스트시큐리티 네이버클라우드 보안 ai 컨소시엄 참여,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_AI_PLATFORM,domestic,631.5,4,4,5,1,2222,2222,"이스트시큐리티, 네이버클라우드 보안 AI 컨소시엄 참여",SR타임스,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,direct_risk,event:네이버:ai_infrastructure_security+phishing_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I039,comp_domestic_ai_platform:이스트시큐리티 네이버클라우드 보안 특화 ai 개발 컨소시엄 참여,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_AI_PLATFORM,domestic,631.5,4,4,5,1,2403,2403,"이스트시큐리티, 네이버클라우드 '보안 특화 AI 개발' 컨소시엄 참여",inews24.com,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,direct_risk,event:네이버:ai_infrastructure_security+phishing_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I040,comp_domestic_ai_platform:이스트시큐리티 네이버클라우드 보안 특화 ai 개발 협력,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_AI_PLATFORM,domestic,631.5,4,4,5,1,2138,2138,"이스트시큐리티, 네이버클라우드 '보안 특화 AI' 개발 협력",etnews.com,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,direct_risk,event:네이버:ai_infrastructure_security+phishing_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I041,comp_domestic_ai_platform:네이버클라우드 라인웍스 tsmc 있는 대만 신주시 공식 협업 툴로 도입,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_AI_PLATFORM,domestic,631.5,4,4,5,1,2121,2121,네이버클라우드 ‘라인웍스’...TSMC 있는 대만 신주시 공식 협업 툴로 도입,조선일보,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,general,event:네이버:ai_infrastructure_security+kim_beomsoo_trial,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I042,comp_domestic_ai_platform:네이버클라우드 보안 ai 닻 올렸다 국가 핵심 인프라 방어 총력,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_AI_PLATFORM,domestic,631.5,4,4,5,1,2247,2247,"네이버클라우드, ‘韓 보안 AI’ 닻 올렸다…국가 핵심 인프라 방어 총력",투데이신문,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,0.0,direct_risk,event:네이버:ai_infrastructure_security+phishing_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I043,comp_domestic_ai_platform:보안 ai부터 사우디까지 네이버클라우드 그룹 ai 영토 넓힌다,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_AI_PLATFORM,domestic,631.5,4,4,5,1,2249,2249,"보안 AI부터 사우디까지···네이버클라우드, 그룹 'AI 영토' 넓힌다",뉴스웨이,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,0.0,direct_risk,event:네이버:ai_infrastructure_security+phishing_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I044,comp_domestic_ai_platform:네이버 라인웍스 대만 신주시 공식 협업툴 도입,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_AI_PLATFORM,domestic,631.5,4,4,5,1,2277,2277,"네이버 라인웍스, 대만 신주시 공식 협업툴 도입",edaily.co.kr,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,general,event:네이버:ai_infrastructure_security+strategy_mna_governance,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I045,comp_domestic_ai_platform:네이버클라우드 라인웍스 대만 신주시 공식 협업툴 됐다,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_AI_PLATFORM,domestic,631.5,4,4,5,1,2119,2119,"네이버클라우드 라인웍스, 대만 신주시 공식 협업툴 됐다",연합뉴스,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,general,event:네이버:ai_infrastructure_security+strategy_mna_governance,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I046,comp_domestic_public_infra:네이버클라우드 공공 협업툴 대만 신주시 도입,comp_domestic_public_infra,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_DOMESTIC_PUBLIC_INFRA,domestic,631.5,4,4,5,1,2327,2327,"네이버클라우드 공공 협업툴, 대만 신주시 도입",뉴스1,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,general,event:네이버:strategy_mna_governance,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I047,global_incident:leadership_service:naver:leadership_service,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,OFF_TOPIC,,COMP_DOMESTIC_PUBLIC_INFRA,domestic,627.5,4,4,5,3,2358,"2358,2253,2261","네이버가 지난달 29일(현지시간) 브라질 스칼라데이터센터즈(SDC) 경영진을 만나 면담했다. 최수연 네이버 대표(오른쪽에서 세번째)와 구동현 네이버 전략기획 부문장(왼쪽 첫 번째), 김유원 네이버클라우드 대표(왼쪽 두 번째)가 스칼라데이터센터즈 경여진과 기념사 | '국가대표 AI' 고배 마신 네이버, 정부 주도 '보안 AI' 개발한다 | '국가대표 AI' 고배 마신 네이버, 정부 주도 '보안 AI' 개발한다",etnews.com | news.tf.co.kr | v.daum.net,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,False,False,14.0,"analysis_with_direct_risk,direct_risk",global_incident:leadership_service:naver:leadership_service,False,True,public_actor_official_action,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I048,self_filler_reference:네이버 ai 팩토리 사업 탄력 이해진 브룩필드 회장과 회동,self_filler_reference,SELF_AFFILIATE_BUSINESS,경쟁사_해외이슈,OFF_TOPIC,,COMP_DOMESTIC_AI_PLATFORM,domestic,618.5,4,2,5,1,2232,2232,"네이버, AI 팩토리 사업 탄력…이해진, 브룩필드 회장과 회동",v.daum.net,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,False,False,0.0,business_change,event:네이버:ai_infrastructure_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I049,self_filler_reference:네이버 이해진 브룩필드 회장 회동 1gw급 ai 팩토리 후속 논의,self_filler_reference,SELF_AFFILIATE_BUSINESS,경쟁사_해외이슈,OFF_TOPIC,,COMP_DOMESTIC_AI_PLATFORM,domestic,618.5,4,2,5,1,2246,2246,네이버 이해진-브룩필드 회장 회동…1GW급 AI 팩토리 후속 논의,v.daum.net,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,False,False,0.0,business_change,event:네이버:ai_infrastructure_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I050,self_filler_reference:네이버 이해진 브룩필드 회장과 회동 ai팩토리 구축 순항,self_filler_reference,SELF_AFFILIATE_BUSINESS,경쟁사_해외이슈,OFF_TOPIC,,COMP_DOMESTIC_AI_PLATFORM,domestic,618.5,4,2,5,1,2270,2270,"네이버 이해진, 브룩필드 회장과 회동…""AI팩토리 구축 순항""",v.daum.net,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,False,False,0.0,business_change,event:네이버:ai_infrastructure_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I051,self_filler_reference:네이버 1gw ai팩토리 속도 브룩필드 고객 유치까지 돕겠다,self_filler_reference,SELF_AFFILIATE_BUSINESS,경쟁사_해외이슈,OFF_TOPIC,,COMP_DOMESTIC_AI_PLATFORM,domestic,618.5,4,2,5,1,2263,2263,"네이버 1GW AI팩토리 속도…브룩필드 ""고객 유치까지 돕겠다""",v.daum.net,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,False,False,0.0,business_change,event:네이버:ai_infrastructure_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I052,self_filler_reference:브룩필드 회장 네이버 방문 ai 팩토리 협력 논의,self_filler_reference,SELF_AFFILIATE_BUSINESS,경쟁사_해외이슈,OFF_TOPIC,,COMP_DOMESTIC_AI_PLATFORM,domestic,618.5,4,2,5,1,2265,2265,브룩필드 회장 네이버 방문···AI 팩토리 협력 논의,v.daum.net,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,False,False,0.0,business_change,event:네이버:ai_infrastructure_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I053,comp_domestic_strategy:네이버 라인웍스 대만 신주시 공식 협업툴 도입,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_STRATEGY,domestic,615.5,4,4,5,1,4064,4064,"네이버 라인웍스, 대만 신주시 공식 협업툴 도입",news.nate.com,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,general,event:네이버:strategy_mna_governance,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I054,global_incident:ai_security_policy:naver:ai_security_policy,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,OFF_TOPIC,OFF_TOPIC,COMP_DOMESTIC_AI_PLATFORM,domestic,615.0,4,4,5,2,531,"531,2210","이스트시큐리티, 네이버클라우드와 사이버보안 특화 AI 모델 개발 | 이스트시큐리티, 네이버클라우드와 사이버보안 특화 AI 모델 개발",아주경제 | v.daum.net,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경 / 카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,False,False,24.0,direct_risk,global_incident:ai_security_policy:naver:ai_security_policy,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I055,comp_domestic_ai_platform:lg가 뚫고 네이버가 막는다 과기정통부 실전형 사이버 보안 ai 프로젝트 착수,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,GOV_AI_CORE_POLICY,COMP_DOMESTIC_AI_PLATFORM,domestic,590.0,5,4,5,2,479,"479,2227","LG가 뚫고 네이버가 막는다: 과기정통부, 실전형 사이버 보안 AI 프로젝트 착수 | LG가 뚫고 네이버가 막는다: 과기정통부, 실전형 사이버 보안 AI 프로젝트 착수",얼리어답터뉴스 | 뉴스N연합,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경 / 카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,direct_risk,event:과기정통부+네이버:ai_infrastructure_security+phishing_security,False,True,public_private_project,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I056,global_incident:leadership_service:lguplus:executive_change,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_DOMESTIC_DIRECT_RISK,mixed,589.5,4,4,5,1,2567,2567,"1600만 가입자에 문자 날린 LGU+, 유심 교체 뒤엔 ‘IMSI 보안 논란’",쿠키뉴스,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,14.0,direct_risk,global_incident:leadership_service:lguplus:executive_change,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I057,global_incident:platform_regulation:naver:platform_regulation,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_AI_PLATFORM,domestic,589.5,4,4,5,1,2131,2131,"네이버클라우드, 협업 플랫폼 '라인웍스' 대만 신주시 공식 협업툴로",아시아경제,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,general,global_incident:platform_regulation:naver:platform_regulation,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I058,comp_domestic_ai_platform:과기정통부 lg 네이버 클라우드 투입해 국가 보안 특화 ai 구축 착수,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,GOV_AI_CORE_POLICY,COMP_DOMESTIC_AI_PLATFORM,domestic,588.5,5,4,5,1,474,474,"과기정통부, LG·네이버 클라우드 투입해 국가 보안 특화 AI 구축 착수",얼리어답터뉴스,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,direct_risk,event:과기정통부+네이버:ai_infrastructure_security+phishing_security,False,True,public_private_project,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I059,self_filler_reference:보안 ai부터 사우디까지 네이버클라우드 그룹 ai 영토 넓힌다,self_filler_reference,SELF_AFFILIATE_BUSINESS,경쟁사_해외이슈,OFF_TOPIC,,COMP_DOMESTIC_AI_PLATFORM,domestic,583.5,4,2,5,1,2231,2231,"보안 AI부터 사우디까지…네이버클라우드, 그룹 'AI 영토' 넓힌다",v.daum.net,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,False,False,0.0,direct_risk,event:네이버:ai_infrastructure_security+phishing_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I060,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,OFF_TOPIC,COMP_DOMESTIC_DIRECT_RISK,domestic,559.5,4,5,4,1,1757,1757,쿠팡 제재…전문가 “플랫폼 중복 조사 개선 필요”,ER 이코노믹리뷰,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,False,False,0.0,official_action,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I061,comp_domestic_public_infra:네이버 컨소시엄 정부 보안 특화 ai 사업 따냈다,comp_domestic_public_infra,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_DOMESTIC_PUBLIC_INFRA,domestic,534.5,4,4,5,1,2256,2256,"네이버 컨소시엄, 정부 '보안 특화 AI' 사업 따냈다 - 머니투데이",머니투데이,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,0.0,direct_risk,event:네이버:ai_infrastructure_security+phishing_security,False,True,public_private_project,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I062,global_incident:platform_regulation:coupang:platform_operator_obligation,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,OFF_TOPIC,OFF_TOPIC,COMP_DOMESTIC_DIRECT_RISK,domestic,519.0,4,5,5,14,2701,"2701,831,834,1752,1765,1773,2673,2658,2649,2644","쿠팡 '전방위 제재'에 학계 우려…""규제 판단, 행위에서 효과로 옮겨야"" | | 쿠팡에 과징금·고발·조사까지…플랫폼 중복규제 이대로 좋은가? | 쿠팡에 과징금·고발·부처 조사까지...플랫폼 ‘중복규제’ 논란 | 쿠팡에 과징금·고발·부처 조사까지…""플랫폼 중복규제 손봐야"" | 쿠팡 과징금·고발·조사 동시에…전문가들 ""중복규제 손질해야""",경제투데이 | 문화일보 | 팝콘뉴스 | 네이트 | 네이트,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈 / 카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈 / 정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,False,False,24.0,"general,official_action",global_incident:platform_regulation:coupang:platform_operator_obligation,False,True,platform_obligation,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I063,global_incident:mna_capital:kakao:mna_capital,self_filler_reference,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,OFF_TOPIC,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,481.0,4,4,5,2,301,"301,396","카카오 이어 네이버와 마찰…토스, 빅테크 갈등에 IPO '암초' | [9.4(금) 낙폭과대 우량주] 카카오페이 고점대비 -80% — 상장 첫 흑자·증권·보험 성장 속 저점 공방",IT비즈뉴스 | 주달,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈 / 카카오 대외협력 관점 간접 참고,로컬 보조 라벨,False,False,0.0,direct_risk,global_incident:mna_capital:kakao:mna_capital,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I064,global_incident:platform_regulation:tving:platform_regulation,government_regulatory_enforcement,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,GOV_REGULATORY_ENFORCEMENT,COMP_DOMESTIC_DIRECT_RISK,other,480.0,4,5,4,2,631,"631,644","대규모 유출에 고개 숙인 티빙, 개인정보위 조사 발표 남았다 | KT 해킹 보상으로 티빙 봤다가…개인정보 52만건 또 유출",디지털데일리 | MTN 머니투데이방송,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈 / 정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,로컬 보조 라벨 / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,False,False,14.0,"direct_risk,official_action",privacy_security:tving:data_leak,False,True,public_actor_official_action,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I065,comp_domestic_ai_platform:토스 클라우드 상표 출원 지식재산권 보호 차원,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_AI_PLATFORM,domestic,462.5,4,4,5,1,2866,2866,"토스 클라우드 상표 출원··· ""지식재산권 보호 차원""",edaily.co.kr,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,0.0,general,event:토스:ai_infrastructure_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I066,comp_domestic_ai_platform:최대 월 1500원에 71gb 토스모바일 나라사랑카드 요금제 출시,comp_domestic_ai_platform,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_AI_PLATFORM,domestic,462.5,4,4,5,1,2867,2867,"“최대 월 1500원에 71GB”…토스모바일, ‘나라사랑카드’ 요금제 출시",edaily.co.kr,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,0.0,general,event:토스:ai_infrastructure_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I067,comp_domestic_finance_commerce:토스 가능한 토토 사이트 제로 투자 재테크로 보는 권위 있는 해석 기초 심화 및 마스터,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,460.25,4,4,5,1,2813,2813,"토스 가능한 토토 사이트 제로 투자 재테크로 보는 권위 있는 해석: 기초, 심화 및 마스터",Calgary Roughnecks,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,14.0,general,,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I068,self_strategic_reference:정부 sk텔레콤 카카오 kt와 모두의 ai 출시 협력 논의,self_strategic_reference,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,STRATEGIC_REFERENCE,,COMP_DOMESTIC_PUBLIC_INFRA,domestic,458.5,4,3,4,1,126,126,"정부, SK텔레콤·카카오·KT와 '모두의 AI' 출시 협력 논의",지디넷코리아,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,False,False,0.0,business_change,event:SKT+카카오:ai_infrastructure_security,False,True,public_private_project,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I069,global_incident:ai_security_policy:sector:anthropic_glasswing_security,comp_overseas_regulation_data,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,OFF_TOPIC,COMP_OVERSEAS_REGULATION_DATA,overseas,454.5,4,4,5,2,2111,"2111,2084","소니·워너 등 음악출판사 35곳, 앤트로픽 저작권 소송…3대 음반사 전면전 돌입 | 앤트로픽 저작권 합의금 2조 175억 원, 작가들이 반발한 이유",위키트리 | AI 매터스,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,False,False,24.0,"business_change,direct_risk",global_incident:ai_security_policy:sector:anthropic_glasswing_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I070,global_incident:platform_regulation:toss:platform_operator_obligation,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,OFF_TOPIC,GOV_AI_CORE_POLICY,COMP_DOMESTIC_DIRECT_RISK,domestic,454.0,5,4,5,12,1108,"1108,2839,2829,2795,2785,2842,2835,2756,2789,2803","토스뱅크 내부통제 ‘경고등’...금감원, 기관주의·과태료 2.45억 제재 | 토스뱅크, 첫 정기검사서 '기관주의·과태료 2.4억원' 제재 | 토스뱅크 내부통제 ‘경고등’...금감원, 기관주의·과태료 2.45억 | 토스뱅크, 첫 금감원 검사서 기관주의·2억 4000만원 과태료 제재 | 토스뱅크, 금감원 제재…기관주의·과태료 2.4억 부과",youthdaily.co.kr | SBS Biz | 금융소비자뉴스 | 천지일보 | 아주경제,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경 / 카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈 / 정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,False,False,24.0,"general,official_action",global_incident:platform_regulation:toss:platform_operator_obligation,False,True,public_actor_official_action,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I071,global_incident:platform_regulation:baemin:delivery_app_fee_policy,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,450.0,4,4,5,7,2964,"2964,2975,2872,2902,2970,2886,2880","배민, 새 브랜드 캐릭터 '도치학' 공개…서비스·마케팅 전반 활용 | 배민, 새 캐릭터 ‘도치학’ 공개…“서비스·마케팅 전반 활용” | 배달의민족, 신규 캐릭터 고슴도치·두루미 ‘도치학’ 공개 | 배민, 새 캐릭터 '도치학' 공개…""서비스·마케팅 전반 활용"" | 더본코리아, 배달의민족과 손잡고 16개 브랜드 ‘통합 배달 기획전’ 열어 | 맥스무비",뉴스1 | 헤럴드경제 | 데일리한국 | news.nate.com | 뷰타임즈,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,"analysis_feature,general",global_incident:platform_regulation:baemin:delivery_app_fee_policy,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
