issue_id,issue_group,issue_family,internal_category,primary_category,self_tier,gov_tier,competitor_tier,competitor_scope,issue_score,max_ceo_priority,max_pa_priority,max_relevance,article_count,top_article_id,candidate_article_ids,titles,sources,company_impact,label_reasons,is_pr,exclude,v26_max_todayness,v26_article_forms,v26_event_key,v26_2_roundup,v26_2_gov_ok,v26_2_gov_reason,v26_2_market_stock,v26_2_industry_structural,v27_event_key,v27_industry_ok,v27_industry_reason,v27_industry_score
I039,global_incident:privacy_security:coupang:coupang,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_DOMESTIC_DIRECT_RISK,domestic,570.0,4,4,5,4,2512,"2512,2579,2589,2615","美 하원 ""국정원, 쿠팡과 230차례 통화""…쿠팡 정보유출 사태 '변곡점' | 미국은 쿠팡 데이터 유출 사건 조사에 대한 한국의 대응을 비판했다. | 특집｜쿠팡 유출사태, 한미 통상 뇌관 됐다 | 루이비통·에르메스 등 2조원 본사 송금… 쿠팡·맥도날드도 '국부 유출'",뉴스1 | Vietnam.vn | OBC 뉴스 | IT조선,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,"direct_risk,official_action",privacy_security:coupang:data_leak,False,True,public_actor_official_action,False,True,platform_enforcement:coupang:privacy_data_violation,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I040,self_filler_reference:kt 양자암호통신 국산화로 보안 주권 강화,self_filler_reference,SELF_AFFILIATE_BUSINESS,경쟁사_해외이슈,OFF_TOPIC,,COMP_DOMESTIC_STRATEGY,domestic,567.5,4,2,5,1,2378,2378,"KT ""양자암호통신 국산화로 보안 주권 강화""",v.daum.net,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,False,False,24.0,direct_risk,event:KT:phishing_security+privacy_security_reliability,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I041,self_filler_reference:kt qkd pqc 결합 양자보안 상용화 국내 기업에 기술 이전 주도,self_filler_reference,SELF_AFFILIATE_BUSINESS,경쟁사_해외이슈,OFF_TOPIC,,COMP_DOMESTIC_STRATEGY,domestic,567.5,4,2,5,1,2412,2412,KT “QKD·PQC 결합 양자보안 상용화... 국내 기업에 기술 이전 주도”,v.daum.net,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,False,False,24.0,direct_risk,event:KT:phishing_security+privacy_security_reliability,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I042,global_incident:platform_enforcement:coupang:privacy_data_violation,government_platform_regulation,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,,OFF_TOPIC,COMP_DOMESTIC_DIRECT_RISK,domestic,564.5,4,5,5,1,2563,2563,"미국 하원 법사위, 쿠팡 개인정보 유출 관련 중간보고서에서 ""한국 정부가 차별적 공격""",비즈니스포스트,카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,False,False,24.0,direct_risk,v27:platform_enforcement:coupang:privacy_data_violation,False,False,no_public_actor_action_domain,False,True,platform_enforcement:coupang:privacy_data_violation,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I043,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_DOMESTIC_DIRECT_RISK,domestic,543.0,4,4,5,2,2473,"2473,2559","美하원 ""국정원·쿠팡 230차례 통화""…개인정보 논란 재점화 | 엄벌하면 사고 안 칠까? 쿠팡 최대 과징금 갑론을박",아이뉴스24 | 포춘코리아,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,"direct_risk,official_action",privacy_security:coupang:data_leak,False,True,public_actor_official_action,False,True,platform_enforcement:coupang:privacy_data_violation,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I044,global_incident:financial_regulation:coupang:financial_product_case,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_DOMESTIC_DIRECT_RISK,domestic,541.5,4,4,5,1,2532,2532,쿠팡 개인정보 유출 분쟁조정 14만명대…“답변 회피 땐 설명 책임 논란 커질 수 있어”,한국원자력신문,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,direct_risk,privacy_security:coupang:data_leak,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I045,global_incident:platform_enforcement:google:app_market_payment_fee,government_platform_regulation,GOV_PLATFORM_REGULATION,경쟁사_해외이슈,OFF_TOPIC,GOV_DIRECT_PLATFORM_OBLIGATION,COMP_OVERSEAS_REGULATION_DATA,overseas,530.0,5,5,5,56,321,"321,324,325,264,329,317,751,735,752,2959","공정위, 구글 앱마켓 '시장지배적 지위 남용' 제재 착수 | 공정위, 구글 `앱마켓 갑질` 정황 포착…""제재 절차 심의"" | [일문일답] 공정위 ""구글 앱마켓 갑질 과징금 최대 8496억원 예상"" | 공정위, 구글 '앱마켓 독점' 의혹 심의 착수…""과징금 최대 8496억원"" | 공정위, 구글 ‘앱마켓 갑질’ 제재 착수…과징금 최대 8500억",연합뉴스 | 디지털데일리 | 디지털데일리 | v.daum.net | 중앙일보,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈 / 카카오 또는 주요 플랫폼 사업자에게 직접 의무·차단·보고·준수 부담이 생김 / 카카오 포함 플랫폼 사업자의 준수 의무·정책 대응 이슈 / 카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / 로컬 보조 라벨 / v26.2: no central Korean public actor/action for Government section: foreign_public_policy / v26.2: overseas structural industry candidate / 로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,"analysis_with_direct_risk,official_action",v27:platform_enforcement:google:app_market_payment_fee,False,True,platform_obligation,False,True,platform_enforcement:google:app_market_payment_fee,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I046,global_incident:ai_security_policy:toss:anthropic_glasswing_security,comp_domestic_ai_platform,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,OFF_TOPIC,COMP_DOMESTIC_AI_PLATFORM,mixed,508.5,4,4,5,3,3767,"3767,3773,2003","[SDG 9] 미국, 앤트로픽 AI 수출통제 해제…'클로드 페이블 5'·'미토스 5' 글로벌 서비스 재개 | 미 정부, 앤트로픽 AI 수출통제 해제…'미토스5' 서비스 재개 | [이슈&논란] 美 정부, 앤트로픽 AI '미토스' 18일만에 수출 통제 해제…AI 통제 실험의 명암",SDG뉴스 | 포쓰저널 | 뉴스스페이스,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈 / 카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,False,False,14.0,business_change,global_incident:ai_security_policy:toss:anthropic_glasswing_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I047,global_incident:platform_regulation:apple:platform_operator_obligation,self_legal_regulatory,SELF_DIRECT_RISK,자사_및_계열사_이슈,DIRECT_RISK,,COMP_GENERAL_LOW_RELEVANCE,overseas,506.3,5,5,5,1,273,273,"애플, 美 제재 中 반도체 업체서 메모리 조달 추진",IT조선,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,False,False,24.0,official_action,global_incident:platform_regulation:apple:platform_operator_obligation,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I048,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,self_privacy_security,SELF_DIRECT_RISK,경쟁사_해외이슈,DIRECT_RISK,OFF_TOPIC,COMP_OVERSEAS_REGULATION_DATA,other,502.5,5,5,5,5,225,"225,292,3861,1626,1644","인뱅은 '대면 심사' 허용, 보이스피싱 구제는 '모바일'로…금융당국 맞춤형 규제 시행 | 인뱅은 ‘대면 심사’ 허용, 보이스피싱 구제는 ‘모바일’로…금융당국 맞춤형 규제 시행 | 투자정보도 '콘텐츠' 경쟁…한화투자증권, 디지털 자산 유튜브 강화 | ﻿중국, 청소년 SNS 규제 강화…'전면 금지' 대신 플랫폼 책임 묻는다 | [정세희의 SNS 속 세상] ""중독 막아야"" vs ""현실성 없다""…청소년 SNS 금지법 논쟁",네이트 | 브릿지경제 | 이코노미사이언스 | 서울일보 | 네이트,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈 / 카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈 / 카카오 대외협력 관점 간접 참고,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,False,False,24.0,"direct_risk,general",global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,False,True,platform_obligation,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I049,global_incident:platform_regulation:coupang:platform_data_protection_obligation,self_filler_reference,SELF_AFFILIATE_BUSINESS,경쟁사_해외이슈,OFF_TOPIC,,COMP_DOMESTIC_DIRECT_RISK,domestic,493.5,4,2,5,1,2588,2588,"3,755만 명 정보 유출 뒤… 美하원 보고서가 앞세운 건 ‘쿠팡 차별’",v.daum.net,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,False,False,24.0,direct_risk,privacy_security:coupang:data_leak,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I050,self_strategic_reference:네이버 카카오 it 투자 4 이상 정보보호에 전략은 달랐다,self_strategic_reference,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,STRATEGIC_REFERENCE,,COMP_DOMESTIC_STRATEGY,domestic,490.8,4,3,4,1,130,130,"네이버·카카오, IT 투자 4% 이상 정보보호에…전략은 달랐다",아이티데일리,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,False,False,14.0,business_change,event:네이버+카카오:policy_legislation,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I051,comp_domestic_finance_commerce:토스모바일 정보보호 자율 공시 it인력 3명 중 1명 보안 전담,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,470.5,4,4,5,1,2637,2637,"토스모바일, 정보보호 자율 공시…IT인력 3명 중 1명 보안 전담",IT조선,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,direct_risk,event:토스:financial_performance+phishing_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I052,comp_domestic_finance_commerce:페이스페이 혜택 담았다 토스 원 신한카드 공개,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,470.5,4,4,5,1,2653,2653,페이스페이 혜택 담았다…‘토스 원 신한카드’ 공개,글로벌이코노믹,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,general,,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I053,global_incident:platform_regulation:kakao:platform_operator_obligation,self_strategic_reference,SELF_AFFILIATE_BUSINESS,자사_및_계열사_이슈,STRATEGIC_REFERENCE,,COMP_DOMESTIC_AI_PLATFORM,mixed,464.8,4,3,4,1,126,126,"KT클라우드-카카오, 생성형 AI 안전성 협력…가드레일·레드티밍 적용",MSN,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,False,False,14.0,business_change,global_incident:platform_regulation:kakao:platform_operator_obligation,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I054,comp_domestic_finance_commerce:g마켓도 쿠팡식 무료반품 신세계 알리 멤버십 승부수,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,450.5,4,4,5,1,2620,2620,[단독]G마켓도 '쿠팡식 무료반품'…신세계·알리 멤버십 승부수 - 머니투데이,머니투데이,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,29.0,general,,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I055,global_incident:platform_regulation:baemin:delivery_app_fee_policy,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,450.0,4,4,5,6,2769,"2769,2787,2795,2772,2804,2788","하림, 소용량 '구워먹는 닭 650g' 출시…배민B마트서 선론칭 | IT 투자 86% 늘었는데…‘배민’ 정보보호 비중은 3년째 감소, 왜? | 하림, 소용량 '구워먹는 닭' 배민B마트에서 선출시 | 하림 ‘구워먹는 닭’ 소용량 신제품 출시...배민B마트 통해 첫 선 | 배민, 한국어촌어항공단과 손잡고 국내산 수산물 메뉴 개발 지원",전자신문 | 디지털데일리 | 네이트 | ppss.kr | 더퍼스트미디어,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I056,government_ai_core_policy:빅테크들은 데이터센터 착공 전부터 전력 입도선매,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,경쟁사_해외이슈,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,449.75,4,4,5,1,3810,3810,美 빅테크들은 데이터센터 착공 전부터 전력 입도선매,조선일보,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,False,False,14.0,general,,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I057,global_incident:ai_security_policy:sector:anthropic_glasswing_security,comp_overseas_regulation_data,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,OFF_TOPIC,,COMP_OVERSEAS_REGULATION_DATA,overseas,447.0,4,3,4,4,3775,"3775,3667,3702,3766","中 지푸·360, 美 앤트로픽 잡는다…사이버보안 AI 경쟁 본격화 | AI 규제 해제한 앤트로픽…백악관과 위태로운 휴전 | 앤트로픽, '클로드 코드' 중국 사용자 비밀 추적 논란…결국 기능 철회 | 中 지푸·360, 美 앤트로픽 잡는다…사이버보안 AI 경쟁 본격화",뉴스1 | 포춘코리아 | AI타임스 | v.daum.net,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,False,False,24.0,"business_change,direct_risk",global_incident:ai_security_policy:sector:anthropic_glasswing_security,False,False,foreign_public_policy,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I058,global_incident:platform_regulation:toss:platform_content_moderation_obligation,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_DOMESTIC_DIRECT_RISK,domestic,446.5,4,4,5,1,2709,2709,[#금융톡톡] BC카드 '금융 특화 AI' 공개·롯데카드 '보이스피싱 예방' 강화·신한카드 '토스원' 출시,뉴스웍스,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,direct_risk,privacy_security:toss:phishing_or_account_takeover,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I059,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_OVERSEAS_PLATFORM_AI,overseas,445.0,4,3,4,14,3002,"3002,2970,3000,3080,3055,3100,3090,3031,2979,2973","팔란티어 CEO ""오픈AI·앤트로픽 '토큰' 모델 완전히 잘못돼"" | 팔란티어 CEO ""오픈AI·앤트로픽 모델 완전히 잘못돼"" | 팔란티어 CEO “오픈AI·앤트로픽 토큰 모델, 완전히 잘못됐다” | 팔란티어 CEO ""오픈AI·앤트로픽 토큰 모델, 완전히 잘못됐다"" | 팔란티어 CEO, 앤트로픽·오픈AI 직격...""토큰 주고받으며 시간 낭비"" - 머니투데이",연합뉴스 | 조선일보 | 전자신문 | 지디넷코리아 | 머니투데이,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I060,global_incident:platform_regulation:baemin:coupang_designation_disclosure,comp_domestic_finance_commerce,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,444.5,4,4,5,1,2768,2768,"우아한형제들 '정보보호 투자' 주요 플랫폼사 대비 '소극적', 김범석 고객 신뢰관리 과제 커진다",비즈니스포스트,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,general,global_incident:platform_regulation:coupang:coupang_designation_disclosure,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I061,global_incident:platform_regulation:coupang:platform_operator_obligation,comp_domestic_direct_risk,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_DIRECT_RISK,domestic,444.5,4,4,5,3,2555,"2555,2578,737","美하원 법사위 “韓, 쿠팡 등 미국기업에 과도한 규제”…중간보고서 발표 | 美 하원 ""한국 정부, 쿠팡 과도한 조사…한미 무역 합의 위반"" | 美하원 법사위 ""韓정부 쿠팡 차별"" … 과도한 과징금과 강압적 조사·규제 부과",세계일보 | ebn.co.kr | Queen 이코노미퀸,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈 / 정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,"general,official_action",global_incident:platform_regulation:coupang:platform_operator_obligation,False,True,public_actor_official_action,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I062,global_incident:ai_security_policy:google:anthropic_glasswing_security,comp_overseas_platform_ai,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_OVERSEAS_PLATFORM_AI,overseas,441.0,4,3,4,4,2830,"2830,2884,2909,2891","""오픈AI, 美 정부에 지분 5% 제공 논의…앤트로픽·구글 참여도 언급"" - 머니투데이 | ""오픈AI, 美 정부에 지분 5% 제공 논의…앤트로픽·구글 참여도 언급"" | [데일리픽] 스테이블코인 새 판 짜는 오픈USD…구글·앤트로픽·AWS 'AI 격돌' | 앤트로픽, 업계 공동 ‘AI 탈옥 심각도’ 평가 표준 제안…아마존·구글·MS 참여",머니투데이 | 네이트 | 네이트 | AI 매터스,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,"business_change,direct_risk",global_incident:ai_security_policy:google:anthropic_glasswing_security,False,True,public_private_project,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I063,comp_overseas_platform_ai:클로드 ms 애저 파운드리 정식 출시 엔비디아 gb300 블랙웰 울트라로 구동한다,comp_overseas_platform_ai,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_OVERSEAS_PLATFORM_AI,overseas,436.5,4,3,4,1,3109,3109,"클로드, MS 애저 파운드리 정식 출시…엔비디아 GB300 블랙웰 울트라로 구동한다",AI 매터스,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,business_change,event:앤트로픽:ai_infrastructure_security,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I064,comp_domestic_strategy:브랜드 최초 좌우 페이드 도장 적용 벤틀리 슈퍼스포츠 전용 디자인 테마 바이 뮬리너 공개,comp_domestic_strategy,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_DOMESTIC_STRATEGY,domestic,430.5,4,4,5,1,2055,2055,"""브랜드 최초 '좌우 페이드 도장' 적용""...벤틀리, '슈퍼스포츠' 전용 '디자인 테마 바이 뮬리너' 공개…",Naver Blog,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,general,,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I065,government_ai_core_policy:미르의 글로벌 레이더 텐스토렌트 ai 처리성능 신기록 삼성 현대차 등 국내 대기업 투자,government_ai_core_policy,GOV_AI_DIGITAL_POLICY,경쟁사_해외이슈,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,426.5,4,4,5,1,3814,3814,"[미르의 글로벌 레이더]텐스토렌트, AI 처리성능 ‘신기록’…삼성·현대차 등 국내 대기업 투자",미디어펜,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,False,False,14.0,business_change,,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=False",2
I066,global_incident:privacy_security:kakao:kakao,self_legal_regulatory,SELF_DIRECT_RISK,자사_및_계열사_이슈,DIRECT_RISK,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,425.8,5,5,5,1,2758,2758,토스vs카카오 광고노출 방해 소송전 '고소 취하'로 마무리,이데일리,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전,False,False,14.0,direct_risk,privacy_security:kakao:data_leak,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I067,global_incident:mna_capital:kakao:mna_capital,self_governance_mna,SELF_DIRECT_RISK,자사_및_계열사_이슈,DIRECT_RISK,,COMP_GENERAL_LOW_RELEVANCE,other,412.8,5,5,5,11,185,"185,53,272,116,122,119,120,209,117,118","TPG의 롯데렌탈 인수 추진…카카오모빌리티와의 시너지 기대 | 카카오뱅크, ‘적자 캐피탈’ 인수에 신저가 직면…밸류업 증명 관건 | ""TPG의 롯데렌탈 인수 추진…카카오모빌리티와의 시너지 기대"" | ""TPG의 롯데렌탈 인수 추진…카카오모빌리티와의 시너지 기대"" | ""TPG의 롯데렌탈 인수 추진…카카오모빌리티와의 시너지 기대""",MSN | 주주경제신문 | v.daum.net | 네이트 | 이투데이,"카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈 / 카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈 / 카카오 대외협력 관점 간접 참고",로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,False,False,24.0,direct_risk,global_incident:mna_capital:kakao:mna_capital,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
I068,comp_overseas_platform_ai:트럼프 ai 정책 발표한 날 엔비디아 애플 사들였다 재산증식 논란,comp_overseas_platform_ai,COMPETITOR_AI_STRATEGY,경쟁사_해외이슈,,,COMP_OVERSEAS_PLATFORM_AI,overseas,412.5,4,3,4,1,3354,3354,"트럼프, AI 정책 발표한 날 엔비디아·애플 사들였다…재산증식 논란",한겨레,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,로컬 보조 라벨 / v26.2: overseas structural industry candidate,False,False,24.0,business_change,event:애플:ai_infrastructure_security+policy_legislation,False,False,no_public_actor_action_domain,False,True,,True,"industry_basis_pass:actor=True,change=False,bridge=True",2
I069,global_incident:platform_regulation:google:platform_operator_obligation,comp_overseas_regulation_data,COMPETITOR_PLATFORM_RISK,경쟁사_해외이슈,DIRECT_RISK,GOV_GENERAL_LOW_RELEVANCE,COMP_OVERSEAS_REGULATION_DATA,overseas,410.0,5,5,5,41,320,"320,318,330,326,327,265,328,266,267,2571","공정위, 구글 제재 착수…과징금 최대 8천500억 가능(종합2보) | 구글 제재 착수에 게임업계 ""환영""…소비자 환원 요구 확산 | 구글 ‘게임사 독점계약’ 최대 과징금 8500억 전망...공정위, 제재 절차 돌입 | 공정위, 게임사에 최혜 대우 요구한 구글에 과징금 '철퇴' 예고 | 공정위, 구글 제재 착수…과징금 최대 8천500억 가능(종합2보)",연합뉴스 | 연합뉴스 | 서울경제 | 한국경제 | 매일경제 마켓,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈 / 카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈 / 카카오 대외협력 관점 간접 참고 / 정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,로컬 보조 라벨 / v26: 오늘 새 직접 사건·진전 / 로컬 보조 라벨 / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate / v26.2: no central Korean public actor/action for Government section: foreign_public_policy / v26.2: overseas structural industry candidate / v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / 로컬 보조 라벨,False,False,24.0,"analysis_with_direct_risk,official_action",global_incident:platform_regulation:google:platform_operator_obligation,False,True,public_actor_official_action,False,True,,True,"industry_basis_pass:actor=True,change=True,bridge=True",3
