"date","issue_id","issue_group","issue_family","category","priority","top_title","top_url","selected","issue_hash","event_key","max_todayness","article_forms","source_version","final_source"
"2026-06-19","I004","comp_domestic_ai_platform:법무법인 광장 공정거래 세미나 네이버 쇼핑 판결 차액가맹금 대법원 판례 집중 분석","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform 법무법인 광장 공정거래 세미나 네이버 쇼핑 판결 차액가맹금 대법원 판례 집중 분석","event:네이버:ai_infrastructure_security+legal_regulatory_enforcement","14.0","analysis_with_direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-19","I009","네이버클라우드 수주 실적","경쟁사 B2B 사업 동향","경쟁사_해외이슈","3","","","True","네이버클라우드 수주 실적","event:네이버:financial_performance+platform_obligation","24.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-19","I010","네이버클라우드-농진청 농업 AX 협력","국내 AI 경쟁","경쟁사_해외이슈","2","","","True","네이버클라우드 농진청 농업 ax 협력","event:네이버:ai_infrastructure_security","24.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-19","I011","KT 개인정보위 대규모 과징금 (쿠팡 선례)","개인정보 규제 및 제재","정부_국회","1","","","True","kt 개인정보위 대규모 과징금 쿠팡 선례","v27:platform_enforcement:coupang:privacy_data_violation","24.0","analysis_with_direct_risk,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-19","I015","앤트로픽 한국 진출 및 국내 기업 협력","국내 AI 경쟁","경쟁사_해외이슈","1","","","True","앤트로픽 한국 진출 및 국내 기업 협력","global_incident:ai_security_policy:naver:anthropic_glasswing_security","14.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-19","I035","global_incident:mna_capital:kakao:mna_capital","self_governance_mna","자사_및_계열사_이슈","5","","","True","global incident mna capital kakao mna capital","global_incident:mna_capital:kakao:mna_capital","29.0","business_change,direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-19","I040","global_incident:platform_regulation:platform_sector:platform_data_protection_obligation","government_ai_core_policy","정부_국회","5","","","True","global incident platform regulation platform sector platform data protection obligation","global_incident:platform_regulation:platform_sector:platform_data_protection_obligation","24.0","direct_risk,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-19","I047","global_incident:platform_enforcement:kakao:consumer_dark_pattern","self_legal_regulatory","자사_및_계열사_이슈","5","","","True","global incident platform enforcement kakao consumer dark pattern","v27:platform_enforcement:kakao:consumer_dark_pattern","14.0","official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-19","I065","government_ai_core_policy:과기정통부 주도 피지컬 ai 얼라이언스 2기 출범 실행형 협력체계 전환","government_ai_core_policy","정부_국회","5","","","True","government ai core policy 과기정통부 주도 피지컬 ai 얼라이언스 2기 출범 실행형 협력체계 전환","event:과기정통부:ai_infrastructure_security","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-19","I069","AI 정책 컨트롤타워 인선/공백","government_ai_core_policy","정부_국회","5","","","True","ai 정책 컨트롤타워 인선 공백","event:과기정통부:ai_infrastructure_security+leadership_change","29.0","business_change,direct_risk,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-22","I002","comp_domestic_ai_platform:네이버 투자에 엔비디아도 찜한 k ai 휴머노이드로 비바테크 접수","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform 네이버 투자에 엔비디아도 찜한 k ai 휴머노이드로 비바테크 접수","event:네이버:ai_infrastructure_security","14.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-22","I006","국가 AI 인프라/AIDC/GPU 정책","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","국가 ai 인프라 aidc gpu 정책","event:SKT:ai_infrastructure_security","24.0","business_change,direct_risk,general,market_commentary","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-22","I007","comp_domestic_ai_platform:네이버 검색 80 찍었다 ai탭 출시 후 점유율 껑충","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform 네이버 검색 80 찍었다 ai탭 출시 후 점유율 껑충","event:네이버:ai_infrastructure_security","14.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-22","I018","self_legal_regulatory:메타 카카오 이긴 개보위 이번엔 쿠팡 숙제는 소송 예산","self_legal_regulatory","자사_및_계열사_이슈","5","","","True","self legal regulatory 메타 카카오 이긴 개보위 이번엔 쿠팡 숙제는 소송 예산","","0.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-22","I021","comp_domestic_strategy:lgu+ ms 코파일럿 사내 도입 한 달 만에 전사 이용률 80 돌파","comp_domestic_strategy","경쟁사_해외이슈","4","","","True","comp domestic strategy lgu ms 코파일럿 사내 도입 한 달 만에 전사 이용률 80 돌파","","24.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-22","I043","global_incident:leadership_service:kakao:leadership_service","self_strategic_reference","자사_및_계열사_이슈","5","","","True","global incident leadership service kakao leadership service","global_incident:leadership_service:kakao:leadership_service","14.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-22","I046","government_regulatory_enforcement:한투운용 스페이스x etf 광고 논란 금감원 검사 경찰 내사 착수 1부","government_regulatory_enforcement","정부_국회","5","","","True","government regulatory enforcement 한투운용 스페이스x etf 광고 논란 금감원 검사 경찰 내사 착수 1부","event:금감원:legal_regulatory_enforcement+service_reform_backlash","24.0","market_commentary","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-22","I060","comp_overseas_regulation_data:구글 폐기 픽셀폰 2000대로 데이터센터 만든다 저비용 서버 실험 추진","comp_overseas_regulation_data","경쟁사_해외이슈","4","","","True","comp overseas regulation data 구글 폐기 픽셀폰 2000대로 데이터센터 만든다 저비용 서버 실험 추진","event:구글:ai_infrastructure_security","24.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-22","I066","global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy","government_digital_finance_policy","정부_국회","5","","","True","global incident digital asset policy digital asset sector digital asset policy","global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy","24.0","direct_risk,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-22","I068","global_incident:mna_capital:kakao:mna_capital","self_strategic_reference","자사_및_계열사_이슈","5","","","True","global incident mna capital kakao mna capital","global_incident:mna_capital:kakao:mna_capital","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-22","I105","금융권 AI 도입 가이드라인/모범사례","government_ai_core_policy","정부_국회","5","","","True","금융권 ai 도입 가이드라인 모범사례","event:금융위:ai_infrastructure_security+policy_legislation","24.0","official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-22","I123","government_ai_core_policy:과기정통부 피지컬 ai 얼라이언스 2기 출범 로봇 ai반도체 데이터센터 총집결","government_ai_core_policy","정부_국회","5","","","True","government ai core policy 과기정통부 피지컬 ai 얼라이언스 2기 출범 로봇 ai반도체 데이터센터 총집결","event:과기정통부:ai_infrastructure_security","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-22","I147","global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy","government_digital_finance_policy","정부_국회","4","","","True","global incident digital asset policy digital asset sector stablecoin policy","global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy","24.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-23","I001","global_incident:platform_regulation:coupang:coupang_designation_disclosure","comp_domestic_direct_risk","경쟁사_해외이슈","4","","","True","global incident platform regulation coupang coupang designation disclosure","global_incident:platform_regulation:coupang:coupang_designation_disclosure","24.0","official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-23","I003","comp_domestic_ai_platform:네이버 엔비디아 dsx로 ai 팩토리 짓는다 55mw로 시작해 기가와트급 소버린 ai로","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform 네이버 엔비디아 dsx로 ai 팩토리 짓는다 55mw로 시작해 기가와트급 소버린 ai로","event:네이버:ai_infrastructure_security","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-23","I010","comp_domestic_finance_commerce:네이버 쇼핑 가구매 정말 안전할까 연매출 200억 광고사 지사장이 말하는 현실","comp_domestic_finance_commerce","경쟁사_해외이슈","4","","","True","comp domestic finance commerce 네이버 쇼핑 가구매 정말 안전할까 연매출 200억 광고사 지사장이 말하는 현실","event:네이버:financial_performance","24.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-23","I015","comp_domestic_ai_platform:네이버랩스 유럽 로봇 두뇌 경량화 기술 공개 피지컬 ai 상용화 속도","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform 네이버랩스 유럽 로봇 두뇌 경량화 기술 공개 피지컬 ai 상용화 속도","event:네이버:ai_infrastructure_security","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-23","I033","comp_domestic_strategy:lgu+ ms 코파일럿 사내 도입 한달만에 임직원 사용률 80 돌파","comp_domestic_strategy","경쟁사_해외이슈","4","","","True","comp domestic strategy lgu ms 코파일럿 사내 도입 한달만에 임직원 사용률 80 돌파","","14.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-23","I056","global_incident:platform_regulation:kakao:platform_algorithm_ad_obligation","self_strategic_reference","자사_및_계열사_이슈","4","","","True","global incident platform regulation kakao platform algorithm ad obligation","global_incident:platform_regulation:kakao:platform_algorithm_ad_obligation","24.0","business_change,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-23","I069","government_regulatory_enforcement:금감원 스페이스x 공모 과장광고 논란에 현장검사 한투운용 등 겨냥","government_regulatory_enforcement","정부_국회","5","","","True","government regulatory enforcement 금감원 스페이스x 공모 과장광고 논란에 현장검사 한투운용 등 겨냥","event:금감원:service_reform_backlash","24.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-23","I074","카카오게임즈 최대주주 변경 및 공동대표 체제","self_governance_mna","자사_및_계열사_이슈","5","","","True","카카오게임즈 최대주주 변경 및 공동대표 체제","global_incident:leadership_service:kakao:executive_change","24.0","analysis_with_direct_risk,direct_risk,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-23","I078","global_incident:platform_regulation:kakao:platform_regulation","self_privacy_security","정부_국회","5","","","True","global incident platform regulation kakao platform regulation","global_incident:platform_regulation:kakao:platform_regulation","24.0","direct_risk,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-23","I084","comp_overseas_platform_ai:일관된 애플리케이션 보안이 ai 경쟁력 f5 하이브리드 멀티클라우드 시대 adsp 비전 공개","comp_overseas_platform_ai","경쟁사_해외이슈","4","","","True","comp overseas platform ai 일관된 애플리케이션 보안이 ai 경쟁력 f5 하이브리드 멀티클라우드 시대 adsp 비전 공개","event:애플:ai_infrastructure_security+phishing_security","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-23","I090","self_privacy_security:정보보호 분야 340억원 투입 카카오 ai 경쟁 속 보안도 투자한다","self_privacy_security","자사_및_계열사_이슈","5","","","True","self privacy security 정보보호 분야 340억원 투입 카카오 ai 경쟁 속 보안도 투자한다","event:카카오:ai_infrastructure_security+phishing_security","14.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-23","I157","global_incident:digital_asset_policy:financial_authority:digital_asset_policy","government_regulatory_enforcement","정부_국회","5","","","True","global incident digital asset policy financial authority digital asset policy","global_incident:digital_asset_policy:financial_authority:digital_asset_policy","24.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-23","I158","global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy","government_digital_finance_policy","정부_국회","4","","","True","global incident digital asset policy digital asset sector stablecoin policy","global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy","24.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I002","comp_domestic_strategy:제2의 대박 될까 skt 투자 펭귄솔루션스 엔비디아 파트너 선정","comp_domestic_strategy","경쟁사_해외이슈","4","","","True","comp domestic strategy 제2의 대박 될까 skt 투자 펭귄솔루션스 엔비디아 파트너 선정","","24.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I006","comp_domestic_ai_platform:네이버클라우드 지멘스 제조 산업 ai 전환 ax 가속화","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform 네이버클라우드 지멘스 제조 산업 ai 전환 ax 가속화","event:네이버:ai_infrastructure_security","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I026","comp_domestic_strategy:kt 밀리의서재 코엑스 서울국제도서전서 10주년 기념 밀리하우스 공개","comp_domestic_strategy","경쟁사_해외이슈","4","","","True","comp domestic strategy kt 밀리의서재 코엑스 서울국제도서전서 10주년 기념 밀리하우스 공개","","24.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I027","comp_domestic_strategy:월드컵만 풍년 실적은 흉년 skt lgu+ 날아오를 때에 kt 나 홀로 역주행에 투자 매력 꼴찌","comp_domestic_strategy","경쟁사_해외이슈","4","","","True","comp domestic strategy 월드컵만 풍년 실적은 흉년 skt lgu 날아오를 때에 kt 나 홀로 역주행에 투자 매력 꼴찌","event:KT+LGU+:financial_performance","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I028","comp_domestic_strategy:진단 kt 탓 티빙 탓만 하면 끝 제휴 서비스 보안 책임은 제각각","comp_domestic_strategy","경쟁사_해외이슈","4","","","True","comp domestic strategy 진단 kt 탓 티빙 탓만 하면 끝 제휴 서비스 보안 책임은 제각각","event:KT:phishing_security+privacy_security_reliability","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I031","global_incident:leadership_service:kt:leadership_service","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","global incident leadership service kt leadership service","global_incident:leadership_service:kt:leadership_service","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I035","comp_domestic_public_infra:정부 전용 데이터센터 리전 네이버클라우드 소버린ai 풀스택 전략","comp_domestic_public_infra","정부_국회","4","","","True","comp domestic public infra 정부 전용 데이터센터 리전 네이버클라우드 소버린ai 풀스택 전략","event:네이버:ai_infrastructure_security+policy_legislation","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I037","global_incident:mna_capital:kakao:mna_capital","self_governance_mna","자사_및_계열사_이슈","5","","","True","global incident mna capital kakao mna capital","global_incident:mna_capital:kakao:mna_capital","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I039","카카오게임즈 최대주주 변경 및 공동대표 체제","self_strategic_reference","자사_및_계열사_이슈","5","","","True","카카오게임즈 최대주주 변경 및 공동대표 체제","global_incident:leadership_service:kakao:leadership_service","29.0","direct_risk,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I041","comp_domestic_public_infra:페이블5가 촉발한 외산 ai 리스크 네이버클라우드 정부 전용 리전으로 ai 주권 확보","comp_domestic_public_infra","정부_국회","4","","","True","comp domestic public infra 페이블5가 촉발한 외산 ai 리스크 네이버클라우드 정부 전용 리전으로 ai 주권 확보","event:네이버:ai_infrastructure_security","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I042","global_incident:platform_regulation:kakao:platform_regulation","self_strategic_reference","정부_국회","5","","","True","global incident platform regulation kakao platform regulation","privacy_security:kakao:phishing_or_account_takeover","24.0","direct_risk,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I094","government_ai_core_policy:ai발 공급망 공격 막는다 정부 sw 보안 로드맵 발표","government_ai_core_policy","정부_국회","5","","","True","government ai core policy ai발 공급망 공격 막는다 정부 sw 보안 로드맵 발표","","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I142","self_strategic_reference:카카오 데이터센터 온실가스 4753톤 감축 재생에너지 2 8배 확대","self_strategic_reference","자사_및_계열사_이슈","4","","","True","self strategic reference 카카오 데이터센터 온실가스 4753톤 감축 재생에너지 2 8배 확대","event:카카오:ai_infrastructure_security","24.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I176","self_filler_reference:카카오 esg 보고서 발간 데이터센터 안산 온실가스 4 753톤 감축","self_filler_reference","자사_및_계열사_이슈","2","","","True","self filler reference 카카오 esg 보고서 발간 데이터센터 안산 온실가스 4 753톤 감축","event:카카오:ai_infrastructure_security+platform_obligation","24.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I005","comp_domestic_ai_platform:네이버 d2sf ai 해외 직구 개척한 스타트업 사줘 신규 투자","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform 네이버 d2sf ai 해외 직구 개척한 스타트업 사줘 신규 투자","event:네이버:ai_infrastructure_security","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I025","comp_domestic_public_infra:lg유플러스 5g 속도 과장광고 행정소송 패소","comp_domestic_public_infra","경쟁사_해외이슈","4","","","True","comp domestic public infra lg유플러스 5g 속도 과장광고 행정소송 패소","event:LGU+:legal_regulatory_enforcement","19.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I029","comp_domestic_strategy:lgu+ 세계 첫 아이패드 iptv 출시 애플 유저 공략","comp_domestic_strategy","경쟁사_해외이슈","4","","","True","comp domestic strategy lgu 세계 첫 아이패드 iptv 출시 애플 유저 공략","","24.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I030","comp_domestic_strategy:lgu+ 애플 아이패드 기반 이동형 iptv 상품 출시","comp_domestic_strategy","경쟁사_해외이슈","4","","","True","comp domestic strategy lgu 애플 아이패드 기반 이동형 iptv 상품 출시","","24.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I033","국가 AI 인프라/AIDC/GPU 정책","comp_domestic_ai_platform","정부_국회","4","","","True","국가 ai 인프라 aidc gpu 정책","event:네이버:ai_infrastructure_security+aidc_datacenter","24.0","analysis_feature,business_change,direct_risk,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I047","comp_domestic_public_infra:세종 각에 정부 전용 리전 네이버클라우드 공공 ax 정조준","comp_domestic_public_infra","정부_국회","4","","","True","comp domestic public infra 세종 각에 정부 전용 리전 네이버클라우드 공공 ax 정조준","","14.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I051","self_privacy_security:카카오페이손보 iso 27001 27017 동시 획득 글로벌 보안 경쟁력 입증","self_privacy_security","자사_및_계열사_이슈","5","","","True","self privacy security 카카오페이손보 iso 27001 27017 동시 획득 글로벌 보안 경쟁력 입증","event:카카오+카카오페이:phishing_security+privacy_security_reliability","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I054","government_ai_core_policy:정책포커스 금융위 글로벌 스탠다드 ai 디지털 자본시장 설계 혁신의 출발점은 투자자 보호","government_ai_core_policy","정부_국회","5","","","True","government ai core policy 정책포커스 금융위 글로벌 스탠다드 ai 디지털 자본시장 설계 혁신의 출발점은 투자자 보호","event:금융위:ai_infrastructure_security+policy_legislation","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I061","comp_overseas_regulation_data:천문학적 매출 예고 퀄컴 데이터센터 ai 칩 수요 폭증 메타 등 대형 고객 확보 자신감","comp_overseas_regulation_data","경쟁사_해외이슈","4","","","True","comp overseas regulation data 천문학적 매출 예고 퀄컴 데이터센터 ai 칩 수요 폭증 메타 등 대형 고객 확보 자신감","event:메타:ai_infrastructure_security+financial_performance","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I078","global_incident:platform_regulation:bithumb:platform_data_protection_obligation","government_regulatory_enforcement","정부_국회","5","","","True","global incident platform regulation bithumb platform data protection obligation","privacy_security:bithumb:data_leak","29.0","official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I083","self_privacy_security:카카오페이손해보험 정보보호 클라우드 보안 국제 인증 iso 2종 동시 취득","self_privacy_security","자사_및_계열사_이슈","5","","","True","self privacy security 카카오페이손해보험 정보보호 클라우드 보안 국제 인증 iso 2종 동시 취득","event:카카오+카카오페이:phishing_security+privacy_security_reliability","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I084","self_privacy_security:카카오페이손보 정보보호 클라우드 보안 국제 인증 동시 취득","self_privacy_security","자사_및_계열사_이슈","5","","","True","self privacy security 카카오페이손보 정보보호 클라우드 보안 국제 인증 동시 취득","event:카카오+카카오페이:phishing_security+privacy_security_reliability","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I088","self_privacy_security:카카오페이손해보험 국제 보안 인증 확대 클라우드 기반 정보보호 체계 강화","self_privacy_security","자사_및_계열사_이슈","5","","","True","self privacy security 카카오페이손해보험 국제 보안 인증 확대 클라우드 기반 정보보호 체계 강화","event:카카오+카카오페이:phishing_security+privacy_security_reliability","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I110","government_ai_core_policy:과기정통부 국정원 sw 공급망 보안 강화 로드맵 공개 ai 사이버 위협 차단","government_ai_core_policy","정부_국회","5","","","True","government ai core policy 과기정통부 국정원 sw 공급망 보안 강화 로드맵 공개 ai 사이버 위협 차단","event:과기정통부:ai_infrastructure_security+phishing_security","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I001","global_incident:platform_regulation:naver:coupang_designation_disclosure","comp_domestic_direct_risk","경쟁사_해외이슈","4","","","True","global incident platform regulation naver coupang designation disclosure","privacy_security:coupang:data_leak","14.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I006","국가 AI 인프라/AIDC/GPU 정책","self_strategic_reference","정부_국회","5","","","True","국가 ai 인프라 aidc gpu 정책","global_incident:platform_regulation:kakao:platform_regulation","24.0","business_change,direct_risk,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I016","comp_domestic_ai_platform:네이버 2025 통합보고서 발간 ai 시대 성장 전략 공개","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform 네이버 2025 통합보고서 발간 ai 시대 성장 전략 공개","event:네이버:ai_infrastructure_security+platform_obligation","14.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I046","comp_domestic_strategy:sk텔레콤 구글과 5g 통신 인프라 협력 강화","comp_domestic_strategy","경쟁사_해외이슈","4","","","True","comp domestic strategy sk텔레콤 구글과 5g 통신 인프라 협력 강화","","14.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I052","global_incident:mna_capital:kt:mna_capital","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","global incident mna capital kt mna capital","global_incident:mna_capital:kt:mna_capital","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I058","global_incident:platform_regulation:kakao:platform_regulation","self_legal_regulatory","자사_및_계열사_이슈","5","","","True","global incident platform regulation kakao platform regulation","global_incident:platform_regulation:kakao:platform_regulation","29.0","direct_risk,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I063","self_filler_reference:카카오 kt클라우드 ai 가드레일 로 안전성 높인다","self_filler_reference","자사_및_계열사_이슈","4","","","True","self filler reference 카카오 kt클라우드 ai 가드레일 로 안전성 높인다","event:카카오:ai_infrastructure_security","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I072","global_incident:platform_regulation:platform_sector:platform_algorithm_ad_obligation","government_platform_regulation","정부_국회","5","","","True","global incident platform regulation platform sector platform algorithm ad obligation","global_incident:platform_regulation:platform_sector:platform_algorithm_ad_obligation","24.0","official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I105","global_incident:mna_capital:kakao:mna_capital","self_governance_mna","자사_및_계열사_이슈","5","","","True","global incident mna capital kakao mna capital","global_incident:mna_capital:kakao:mna_capital","24.0","business_change,direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I107","global_incident:platform_regulation:coupang:platform_operator_obligation","comp_domestic_direct_risk","정부_국회","4","","","True","global incident platform regulation coupang platform operator obligation","global_incident:platform_regulation:coupang:platform_operator_obligation","14.0","official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I116","global_incident:platform_regulation:bithumb:platform_data_protection_obligation","government_regulatory_enforcement","정부_국회","5","","","True","global incident platform regulation bithumb platform data protection obligation","privacy_security:bithumb:data_leak","24.0","official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I130","global_incident:platform_regulation:google:platform_content_moderation_obligation","comp_overseas_regulation_data","산업동향","4","","","True","global incident platform regulation google platform content moderation obligation","global_incident:platform_regulation:google:platform_content_moderation_obligation","14.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I131","global_incident:platform_regulation:platform_sector:platform_regulation","government_ai_core_policy","정부_국회","5","","","True","global incident platform regulation platform sector platform regulation","global_incident:platform_regulation:platform_sector:platform_regulation","24.0","analysis_feature,business_change,direct_risk,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I138","government_ai_core_policy:천안시 과기정통부 ai라운지 공모 선정 ai 기본사회 실현","government_ai_core_policy","정부_국회","5","","","True","government ai core policy 천안시 과기정통부 ai라운지 공모 선정 ai 기본사회 실현","event:과기정통부:ai_infrastructure_security","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","I001","comp_domestic_ai_platform:lgu+ 지엔씨에너지와 맞손 데이터센터 전력 인프라 강화","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform lgu 지엔씨에너지와 맞손 데이터센터 전력 인프라 강화","event:LGU+:ai_infrastructure_security","14.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
