"date","issue_id","issue_group","issue_family","category","priority","top_title","top_url","selected","issue_hash","event_key","max_todayness","article_forms","source_version","final_source"
"2026-06-24","I006","comp_domestic_ai_platform:네이버클라우드 지멘스 제조 산업 ai 전환 ax 가속화","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform 네이버클라우드 지멘스 제조 산업 ai 전환 ax 가속화","event:네이버:ai_infrastructure_security","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I026","comp_domestic_strategy:kt 밀리의서재 코엑스 서울국제도서전서 10주년 기념 밀리하우스 공개","comp_domestic_strategy","경쟁사_해외이슈","4","","","True","comp domestic strategy kt 밀리의서재 코엑스 서울국제도서전서 10주년 기념 밀리하우스 공개","","24.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I027","comp_domestic_strategy:월드컵만 풍년 실적은 흉년 skt lgu+ 날아오를 때에 kt 나 홀로 역주행에 투자 매력 꼴찌","comp_domestic_strategy","경쟁사_해외이슈","4","","","True","comp domestic strategy 월드컵만 풍년 실적은 흉년 skt lgu 날아오를 때에 kt 나 홀로 역주행에 투자 매력 꼴찌","event:KT+LGU+:financial_performance","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I028","comp_domestic_strategy:진단 kt 탓 티빙 탓만 하면 끝 제휴 서비스 보안 책임은 제각각","comp_domestic_strategy","경쟁사_해외이슈","4","","","True","comp domestic strategy 진단 kt 탓 티빙 탓만 하면 끝 제휴 서비스 보안 책임은 제각각","event:KT:phishing_security+privacy_security_reliability","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I031","global_incident:leadership_service:kt:leadership_service","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","global incident leadership service kt leadership service","global_incident:leadership_service:kt:leadership_service","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I035","comp_domestic_public_infra:정부 전용 데이터센터 리전 네이버클라우드 소버린ai 풀스택 전략","comp_domestic_public_infra","정부_국회","4","","","True","comp domestic public infra 정부 전용 데이터센터 리전 네이버클라우드 소버린ai 풀스택 전략","event:네이버:ai_infrastructure_security+policy_legislation","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I037","global_incident:mna_capital:kakao:mna_capital","self_governance_mna","자사_및_계열사_이슈","5","","","True","global incident mna capital kakao mna capital","global_incident:mna_capital:kakao:mna_capital","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I039","카카오게임즈 최대주주 변경 및 공동대표 체제","self_strategic_reference","자사_및_계열사_이슈","5","","","True","카카오게임즈 최대주주 변경 및 공동대표 체제","global_incident:leadership_service:kakao:leadership_service","29.0","direct_risk,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I041","comp_domestic_public_infra:페이블5가 촉발한 외산 ai 리스크 네이버클라우드 정부 전용 리전으로 ai 주권 확보","comp_domestic_public_infra","정부_국회","4","","","True","comp domestic public infra 페이블5가 촉발한 외산 ai 리스크 네이버클라우드 정부 전용 리전으로 ai 주권 확보","event:네이버:ai_infrastructure_security","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I042","global_incident:platform_regulation:kakao:platform_regulation","self_strategic_reference","정부_국회","5","","","True","global incident platform regulation kakao platform regulation","privacy_security:kakao:phishing_or_account_takeover","24.0","direct_risk,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I094","government_ai_core_policy:ai발 공급망 공격 막는다 정부 sw 보안 로드맵 발표","government_ai_core_policy","정부_국회","5","","","True","government ai core policy ai발 공급망 공격 막는다 정부 sw 보안 로드맵 발표","","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I142","self_strategic_reference:카카오 데이터센터 온실가스 4753톤 감축 재생에너지 2 8배 확대","self_strategic_reference","자사_및_계열사_이슈","4","","","True","self strategic reference 카카오 데이터센터 온실가스 4753톤 감축 재생에너지 2 8배 확대","event:카카오:ai_infrastructure_security","24.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-24","I176","self_filler_reference:카카오 esg 보고서 발간 데이터센터 안산 온실가스 4 753톤 감축","self_filler_reference","자사_및_계열사_이슈","2","","","True","self filler reference 카카오 esg 보고서 발간 데이터센터 안산 온실가스 4 753톤 감축","event:카카오:ai_infrastructure_security+platform_obligation","24.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I005","comp_domestic_ai_platform:네이버 d2sf ai 해외 직구 개척한 스타트업 사줘 신규 투자","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform 네이버 d2sf ai 해외 직구 개척한 스타트업 사줘 신규 투자","event:네이버:ai_infrastructure_security","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I025","comp_domestic_public_infra:lg유플러스 5g 속도 과장광고 행정소송 패소","comp_domestic_public_infra","경쟁사_해외이슈","4","","","True","comp domestic public infra lg유플러스 5g 속도 과장광고 행정소송 패소","event:LGU+:legal_regulatory_enforcement","19.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I029","comp_domestic_strategy:lgu+ 세계 첫 아이패드 iptv 출시 애플 유저 공략","comp_domestic_strategy","경쟁사_해외이슈","4","","","True","comp domestic strategy lgu 세계 첫 아이패드 iptv 출시 애플 유저 공략","","24.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I030","comp_domestic_strategy:lgu+ 애플 아이패드 기반 이동형 iptv 상품 출시","comp_domestic_strategy","경쟁사_해외이슈","4","","","True","comp domestic strategy lgu 애플 아이패드 기반 이동형 iptv 상품 출시","","24.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I033","국가 AI 인프라/AIDC/GPU 정책","comp_domestic_ai_platform","정부_국회","4","","","True","국가 ai 인프라 aidc gpu 정책","event:네이버:ai_infrastructure_security+aidc_datacenter","24.0","analysis_feature,business_change,direct_risk,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I047","comp_domestic_public_infra:세종 각에 정부 전용 리전 네이버클라우드 공공 ax 정조준","comp_domestic_public_infra","정부_국회","4","","","True","comp domestic public infra 세종 각에 정부 전용 리전 네이버클라우드 공공 ax 정조준","","14.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I051","self_privacy_security:카카오페이손보 iso 27001 27017 동시 획득 글로벌 보안 경쟁력 입증","self_privacy_security","자사_및_계열사_이슈","5","","","True","self privacy security 카카오페이손보 iso 27001 27017 동시 획득 글로벌 보안 경쟁력 입증","event:카카오+카카오페이:phishing_security+privacy_security_reliability","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I054","government_ai_core_policy:정책포커스 금융위 글로벌 스탠다드 ai 디지털 자본시장 설계 혁신의 출발점은 투자자 보호","government_ai_core_policy","정부_국회","5","","","True","government ai core policy 정책포커스 금융위 글로벌 스탠다드 ai 디지털 자본시장 설계 혁신의 출발점은 투자자 보호","event:금융위:ai_infrastructure_security+policy_legislation","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I061","comp_overseas_regulation_data:천문학적 매출 예고 퀄컴 데이터센터 ai 칩 수요 폭증 메타 등 대형 고객 확보 자신감","comp_overseas_regulation_data","경쟁사_해외이슈","4","","","True","comp overseas regulation data 천문학적 매출 예고 퀄컴 데이터센터 ai 칩 수요 폭증 메타 등 대형 고객 확보 자신감","event:메타:ai_infrastructure_security+financial_performance","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I078","global_incident:platform_regulation:bithumb:platform_data_protection_obligation","government_regulatory_enforcement","정부_국회","5","","","True","global incident platform regulation bithumb platform data protection obligation","privacy_security:bithumb:data_leak","29.0","official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I083","self_privacy_security:카카오페이손해보험 정보보호 클라우드 보안 국제 인증 iso 2종 동시 취득","self_privacy_security","자사_및_계열사_이슈","5","","","True","self privacy security 카카오페이손해보험 정보보호 클라우드 보안 국제 인증 iso 2종 동시 취득","event:카카오+카카오페이:phishing_security+privacy_security_reliability","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I084","self_privacy_security:카카오페이손보 정보보호 클라우드 보안 국제 인증 동시 취득","self_privacy_security","자사_및_계열사_이슈","5","","","True","self privacy security 카카오페이손보 정보보호 클라우드 보안 국제 인증 동시 취득","event:카카오+카카오페이:phishing_security+privacy_security_reliability","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I088","self_privacy_security:카카오페이손해보험 국제 보안 인증 확대 클라우드 기반 정보보호 체계 강화","self_privacy_security","자사_및_계열사_이슈","5","","","True","self privacy security 카카오페이손해보험 국제 보안 인증 확대 클라우드 기반 정보보호 체계 강화","event:카카오+카카오페이:phishing_security+privacy_security_reliability","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-25","I110","government_ai_core_policy:과기정통부 국정원 sw 공급망 보안 강화 로드맵 공개 ai 사이버 위협 차단","government_ai_core_policy","정부_국회","5","","","True","government ai core policy 과기정통부 국정원 sw 공급망 보안 강화 로드맵 공개 ai 사이버 위협 차단","event:과기정통부:ai_infrastructure_security+phishing_security","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I001","global_incident:platform_regulation:naver:coupang_designation_disclosure","comp_domestic_direct_risk","경쟁사_해외이슈","4","","","True","global incident platform regulation naver coupang designation disclosure","privacy_security:coupang:data_leak","14.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I006","국가 AI 인프라/AIDC/GPU 정책","self_strategic_reference","정부_국회","5","","","True","국가 ai 인프라 aidc gpu 정책","global_incident:platform_regulation:kakao:platform_regulation","24.0","business_change,direct_risk,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I016","comp_domestic_ai_platform:네이버 2025 통합보고서 발간 ai 시대 성장 전략 공개","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform 네이버 2025 통합보고서 발간 ai 시대 성장 전략 공개","event:네이버:ai_infrastructure_security+platform_obligation","14.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I046","comp_domestic_strategy:sk텔레콤 구글과 5g 통신 인프라 협력 강화","comp_domestic_strategy","경쟁사_해외이슈","4","","","True","comp domestic strategy sk텔레콤 구글과 5g 통신 인프라 협력 강화","","14.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I052","global_incident:mna_capital:kt:mna_capital","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","global incident mna capital kt mna capital","global_incident:mna_capital:kt:mna_capital","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I058","global_incident:platform_regulation:kakao:platform_regulation","self_legal_regulatory","자사_및_계열사_이슈","5","","","True","global incident platform regulation kakao platform regulation","global_incident:platform_regulation:kakao:platform_regulation","29.0","direct_risk,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I063","self_filler_reference:카카오 kt클라우드 ai 가드레일 로 안전성 높인다","self_filler_reference","자사_및_계열사_이슈","4","","","True","self filler reference 카카오 kt클라우드 ai 가드레일 로 안전성 높인다","event:카카오:ai_infrastructure_security","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I072","global_incident:platform_regulation:platform_sector:platform_algorithm_ad_obligation","government_platform_regulation","정부_국회","5","","","True","global incident platform regulation platform sector platform algorithm ad obligation","global_incident:platform_regulation:platform_sector:platform_algorithm_ad_obligation","24.0","official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I105","global_incident:mna_capital:kakao:mna_capital","self_governance_mna","자사_및_계열사_이슈","5","","","True","global incident mna capital kakao mna capital","global_incident:mna_capital:kakao:mna_capital","24.0","business_change,direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I107","global_incident:platform_regulation:coupang:platform_operator_obligation","comp_domestic_direct_risk","정부_국회","4","","","True","global incident platform regulation coupang platform operator obligation","global_incident:platform_regulation:coupang:platform_operator_obligation","14.0","official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I116","global_incident:platform_regulation:bithumb:platform_data_protection_obligation","government_regulatory_enforcement","정부_국회","5","","","True","global incident platform regulation bithumb platform data protection obligation","privacy_security:bithumb:data_leak","24.0","official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I130","global_incident:platform_regulation:google:platform_content_moderation_obligation","comp_overseas_regulation_data","산업동향","4","","","True","global incident platform regulation google platform content moderation obligation","global_incident:platform_regulation:google:platform_content_moderation_obligation","14.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I131","global_incident:platform_regulation:platform_sector:platform_regulation","government_ai_core_policy","정부_국회","5","","","True","global incident platform regulation platform sector platform regulation","global_incident:platform_regulation:platform_sector:platform_regulation","24.0","analysis_feature,business_change,direct_risk,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-26","I138","government_ai_core_policy:천안시 과기정통부 ai라운지 공모 선정 ai 기본사회 실현","government_ai_core_policy","정부_국회","5","","","True","government ai core policy 천안시 과기정통부 ai라운지 공모 선정 ai 기본사회 실현","event:과기정통부:ai_infrastructure_security","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","I001","comp_domestic_ai_platform:lgu+ 지엔씨에너지와 맞손 데이터센터 전력 인프라 강화","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform lgu 지엔씨에너지와 맞손 데이터센터 전력 인프라 강화","event:LGU+:ai_infrastructure_security","14.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","I002","comp_domestic_ai_platform:aai탭 띄운 네이버 토큰 폭증 대비 1gw ai팩토리 gs도 2 4gw 승부수","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform aai탭 띄운 네이버 토큰 폭증 대비 1gw ai팩토리 gs도 2 4gw 승부수","event:네이버:ai_infrastructure_security","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","I004","국가 AI 인프라/AIDC/GPU 정책","comp_domestic_ai_platform","경쟁사_해외이슈","5","","","True","국가 ai 인프라 aidc gpu 정책","event:KT:ai_infrastructure_security+policy_legislation","24.0","analysis_feature,analysis_with_direct_risk,business_change,direct_risk,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","I008","comp_domestic_public_infra:공공 ai 생태계 풀스택 파트너 되겠다 네이버클라우드 ax 시장 정조준","comp_domestic_public_infra","경쟁사_해외이슈","4","","","True","comp domestic public infra 공공 ai 생태계 풀스택 파트너 되겠다 네이버클라우드 ax 시장 정조준","event:네이버:ai_infrastructure_security+government_ai","14.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","I020","comp_domestic_strategy:skt 작년 보안 투자 1434억 전년 대비 54 늘었다","comp_domestic_strategy","경쟁사_해외이슈","4","","","True","comp domestic strategy skt 작년 보안 투자 1434억 전년 대비 54 늘었다","event:SKT:phishing_security+privacy_security_reliability","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","I042","self_strategic_reference:카카오 kt클라우드와 안전한 ai생태계 구축 맞손","self_strategic_reference","자사_및_계열사_이슈","4","","","True","self strategic reference 카카오 kt클라우드와 안전한 ai생태계 구축 맞손","event:카카오:ai_infrastructure_security","14.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","I043","global_incident:platform_enforcement:microsoft:privacy_data_violation","comp_overseas_regulation_data","정부_국회","5","","","True","global incident platform enforcement microsoft privacy data violation","v27:platform_enforcement:microsoft:privacy_data_violation","14.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","I047","카카오게임즈 최대주주 변경 및 공동대표 체제","self_governance_mna","자사_및_계열사_이슈","5","","","True","카카오게임즈 최대주주 변경 및 공동대표 체제","global_incident:leadership_service:kakao:leadership_service","14.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","I052","government_appointment_governance:이강일 의원 글로벌 빅테크 조세회피 차단법 대표발의","government_appointment_governance","정부_국회","5","","","True","government appointment governance 이강일 의원 글로벌 빅테크 조세회피 차단법 대표발의","","14.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","I070","global_incident:ai_security_policy:kakao:ai_security_policy","self_privacy_security","자사_및_계열사_이슈","5","","","True","global incident ai security policy kakao ai security policy","global_incident:ai_security_policy:kakao:ai_security_policy","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","I080","global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy","government_digital_finance_policy","정부_국회","4","","","True","global incident digital asset policy digital asset sector stablecoin policy","global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy","24.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","I094","government_ai_core_policy:ai 정부정책 3년이 골든타임 정부 피지컬 ai 세계 1위 데이터센터 초강대국 선언","government_ai_core_policy","정부_국회","5","","","True","government ai core policy ai 정부정책 3년이 골든타임 정부 피지컬 ai 세계 1위 데이터센터 초강대국 선언","","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-06-30","I122","global_incident:ai_security_policy:sector:anthropic_glasswing_security","comp_overseas_platform_ai","정부_국회","4","","","True","global incident ai security policy sector anthropic glasswing security","global_incident:ai_security_policy:sector:anthropic_glasswing_security","24.0","business_change,direct_risk,general,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","I001","global_incident:privacy_security:coupang:coupang","comp_domestic_direct_risk","경쟁사_해외이슈","4","","","True","global incident privacy security coupang coupang","privacy_security:coupang:data_leak","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","I002","comp_domestic_ai_platform:네이버 엔비디아 손잡고 ai 팩토리 승부수 문제는 수익화 시간표","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform 네이버 엔비디아 손잡고 ai 팩토리 승부수 문제는 수익화 시간표","event:네이버:ai_infrastructure_security","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","I012","comp_domestic_ai_platform:lgu+ 지속가능경영보고서 발간 보안 ai 탄소중립 성과 담아","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform lgu 지속가능경영보고서 발간 보안 ai 탄소중립 성과 담아","event:LGU+:ai_infrastructure_security+phishing_security","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","I030","self_privacy_security:ai 시대 보안은 필수 네이버 카카오 정보보호 투자 역대 최대","self_privacy_security","자사_및_계열사_이슈","5","","","True","self privacy security ai 시대 보안은 필수 네이버 카카오 정보보호 투자 역대 최대","event:네이버+카카오:ai_infrastructure_security+phishing_security","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","I031","global_incident:privacy_security:skt:skt","comp_domestic_direct_risk","경쟁사_해외이슈","4","","","True","global incident privacy security skt skt","privacy_security:skt:data_leak","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","I032","comp_domestic_strategy:글로벌 투자자 눈에 비친 통신3사 lgu+ 거버넌스 우려 가장 커","comp_domestic_strategy","경쟁사_해외이슈","4","","","True","comp domestic strategy 글로벌 투자자 눈에 비친 통신3사 lgu 거버넌스 우려 가장 커","","24.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","I058","global_incident:platform_enforcement:google:app_market_payment_fee","government_platform_regulation","정부_국회","5","","","True","global incident platform enforcement google app market payment fee","v27:platform_enforcement:google:app_market_payment_fee","29.0","analysis_with_direct_risk,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","I084","comp_overseas_platform_ai:삼성 sk 하이닉스 공급망 흔든다 엔비디아 ms ai pc 동맹의 파장","comp_overseas_platform_ai","경쟁사_해외이슈","4","","","True","comp overseas platform ai 삼성 sk 하이닉스 공급망 흔든다 엔비디아 ms ai pc 동맹의 파장","","14.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","I085","global_incident:privacy_security:kakao:kakao","self_privacy_security","자사_및_계열사_이슈","5","","","True","global incident privacy security kakao kakao","privacy_security:kakao:data_leak","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","I086","global_incident:platform_regulation:google:platform_operator_obligation","comp_overseas_regulation_data","정부_국회","5","","","True","global incident platform regulation google platform operator obligation","global_incident:platform_regulation:google:platform_operator_obligation","29.0","analysis_with_direct_risk,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","I091","카카오게임즈 최대주주 변경 및 공동대표 체제","self_strategic_reference","자사_및_계열사_이슈","5","","","True","카카오게임즈 최대주주 변경 및 공동대표 체제","global_incident:leadership_service:kakao:executive_change","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","I104","government_ai_core_policy:정부 제조ai 2030 전략 공개 2030년까지 20조 투자 100조 부가가치 창출","government_ai_core_policy","정부_국회","5","","","True","government ai core policy 정부 제조ai 2030 전략 공개 2030년까지 20조 투자 100조 부가가치 창출","","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-01","I119","global_incident:digital_asset_policy:digital_asset_sector:sto_policy","government_appointment_governance","정부_국회","5","","","True","global incident digital asset policy digital asset sector sto policy","global_incident:digital_asset_policy:digital_asset_sector:sto_policy","24.0","general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","I003","국가 AI 인프라/AIDC/GPU 정책","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","국가 ai 인프라 aidc gpu 정책","privacy_security:skt:data_leak","24.0","analysis_feature,business_change,direct_risk,general","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","I005","comp_domestic_ai_platform:네이버 대화형 검색 ai탭 정식 출시 5000만 이용자 공략","comp_domestic_ai_platform","경쟁사_해외이슈","4","","","True","comp domestic ai platform 네이버 대화형 검색 ai탭 정식 출시 5000만 이용자 공략","event:네이버:ai_infrastructure_security","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","I006","comp_domestic_public_infra:kt 양자암호통신 연구 넘어 서비스로 공공 국방 보안 확대","comp_domestic_public_infra","경쟁사_해외이슈","4","","","True","comp domestic public infra kt 양자암호통신 연구 넘어 서비스로 공공 국방 보안 확대","event:KT:phishing_security+privacy_security_reliability","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","I007","self_strategic_reference:글로벌 ai 네이버 카카오와 손잡았다 한국 생태계 경쟁 본격화","self_strategic_reference","자사_및_계열사_이슈","4","","","True","self strategic reference 글로벌 ai 네이버 카카오와 손잡았다 한국 생태계 경쟁 본격화","event:네이버+카카오:ai_infrastructure_security","24.0","business_change","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","I008","global_incident:privacy_security:skt:skt","comp_domestic_direct_risk","경쟁사_해외이슈","4","","","True","global incident privacy security skt skt","privacy_security:skt:data_leak","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","I009","comp_domestic_strategy:lgu+ 지속가능경영보고서 발간 정보보안 강화 내용 고도화","comp_domestic_strategy","경쟁사_해외이슈","4","","","True","comp domestic strategy lgu 지속가능경영보고서 발간 정보보안 강화 내용 고도화","event:LGU+:phishing_security+privacy_security_reliability","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","I013","comp_domestic_strategy:보안투자액 톱3 삼성전자 쿠팡 kt 순 자율공시 기업 30 증가","comp_domestic_strategy","경쟁사_해외이슈","4","","","True","comp domestic strategy 보안투자액 톱3 삼성전자 쿠팡 kt 순 자율공시 기업 30 증가","event:KT+쿠팡:financial_performance+phishing_security","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","I045","global_incident:platform_enforcement:google:app_market_payment_fee","government_platform_regulation","정부_국회","5","","","True","global incident platform enforcement google app market payment fee","v27:platform_enforcement:google:app_market_payment_fee","24.0","analysis_with_direct_risk,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","I061","global_incident:platform_regulation:coupang:platform_operator_obligation","comp_domestic_direct_risk","정부_국회","4","","","True","global incident platform regulation coupang platform operator obligation","global_incident:platform_regulation:coupang:platform_operator_obligation","24.0","general,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","I062","global_incident:ai_security_policy:google:anthropic_glasswing_security","comp_overseas_platform_ai","정부_국회","4","","","True","global incident ai security policy google anthropic glasswing security","global_incident:ai_security_policy:google:anthropic_glasswing_security","24.0","business_change,direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","I066","global_incident:privacy_security:kakao:kakao","self_legal_regulatory","자사_및_계열사_이슈","5","","","True","global incident privacy security kakao kakao","privacy_security:kakao:data_leak","14.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","I067","global_incident:mna_capital:kakao:mna_capital","self_governance_mna","자사_및_계열사_이슈","5","","","True","global incident mna capital kakao mna capital","global_incident:mna_capital:kakao:mna_capital","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-02","I116","global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy","government_digital_finance_policy","정부_국회","4","","","True","global incident digital asset policy digital asset sector digital asset policy","global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy","29.0","general,official_action","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
"2026-07-03","I001","global_incident:platform_regulation:coupang:coupang_designation_disclosure","comp_domestic_direct_risk","경쟁사_해외이슈","4","","","True","global incident platform regulation coupang coupang designation disclosure","privacy_security:coupang:data_leak","24.0","direct_risk","google_rss_v44_final_artifact_sync_only","CEO_Morning_Briefing"
